1039    117.042    928.002  05:35:51.11  +34:03:33.7    18.740    0.093    18.353    0.011    17.353    0.008    16.831    0.006    16.062    0.010    15.288    0.039    15.048    0.066    15.021    0.105    0.224    0.097    0.056    0.209   -1.420    0.161    0.00
1040   -390.651    550.786  05:36:13.95  +33:57:07.7    18.708    0.301    18.307    0.008    17.357    0.007    16.788    0.004    16.190    0.007    15.361    0.047    14.863    0.062    14.803    0.096    0.445    0.107    2.278    0.215   -2.902    0.158    0.00
1041   -449.212    530.640  05:36:15.16  +33:56:23.3    99.999    9.999    18.188    0.012    17.358    0.009    16.887    0.006    16.335    0.014    15.470    0.049    15.116    0.075    15.050    0.114   -0.033    0.114    0.933    0.226   -0.441    0.168    0.00
1042    266.358    116.946  05:36:40.62  +34:05:23.6    18.893    0.098    18.410    0.011    17.359    0.010    16.763    0.008    16.071    0.010    14.988    0.044    14.603    0.061    14.467    0.070    1.022    0.146    0.888    0.251   -0.974    0.181    0.00
1043   1422.136    346.000  05:36:27.06  +34:20:00.3    18.508    0.081    18.300    0.016    17.363    0.009    16.814    0.009    16.322    0.011    15.506    0.052    15.004    0.070    14.830    0.089    0.727    0.110    0.453    0.194   -2.058    0.151    0.00
1044    -86.034    276.160  05:36:30.79  +34:00:57.4    18.699    0.250    18.442    0.007    17.368    0.013    16.695    0.005    16.051    0.007    15.105    0.039    14.425    0.046    14.344    0.063    0.785    0.097    0.730    0.169   -4.747    0.121    0.00
1045   1088.437    408.971  05:36:23.09  +34:15:47.8    99.999    9.999    18.465    0.011    17.372    0.009    16.732    0.006    16.198    0.009    99.999    9.999    99.999    9.999    99.999    9.999    0.793    0.101    0.695    0.183   -0.971    0.140    0.00
1046   -192.612    817.078  05:35:57.79  +33:59:38.7    18.207    0.170    18.370    0.010    17.373    0.014    16.783    0.005    16.169    0.008    15.241    0.039    14.745    0.059    14.727    0.086    0.414    0.111    0.541    0.209   -2.577    0.170    0.09
1047   -377.612     71.066  05:36:43.17  +33:57:15.5    99.999    9.999    18.844    0.011    17.375    0.009    16.470    0.008    15.640    0.006    14.566    0.029    13.821    0.031    13.670    0.035    2.040    0.089    0.242    0.149  -11.250    0.116    0.00
1048    -81.698    790.766  05:35:59.42  +34:01:02.7    99.999    9.999    18.574    0.013    17.379    0.011    16.617    0.009    16.032    0.010    15.059    0.038    14.417    0.043    14.392    0.070    1.052    0.121    1.199    0.330   -3.923    0.262    0.03
1049    187.582    542.805  05:36:14.62  +34:04:25.8    18.657    0.080    18.480    0.014    17.381    0.008    16.695    0.008    16.061    0.008    15.030    0.036    14.497    0.045    14.383    0.064    0.476    0.087    0.335    0.179   -4.301    0.126    0.04
1050    923.713    438.849  05:36:21.21  +34:13:43.1    19.094    0.112    18.450    0.011    17.385    0.008    16.765    0.006    16.115    0.008    15.135    0.043    14.701    0.055    14.546    0.074    0.219    0.085    1.045    0.165   -1.962    0.124    0.00
1051   1372.790    -65.467  05:36:52.21  +34:19:21.0    99.999    9.999    18.243    0.009    17.385    0.011    16.891    0.007    16.349    0.009    15.464    0.042    15.035    0.063    15.022    0.105    0.316    0.165    0.005    0.444   -1.434    0.333    0.00
1052    376.404     86.704  05:36:42.51  +34:06:46.8    18.803    0.105    18.430    0.017    17.386    0.010    16.766    0.011    16.093    0.009    15.040    0.043    14.634    0.058    14.383    0.068    0.315    0.093    1.052    0.171   -1.990    0.125    0.00
1053   -407.091     62.901  05:36:43.66  +33:56:53.1    99.999    9.999    18.420    0.011    17.387    0.009    16.798    0.006    16.121    0.006    15.140    0.042    14.715    0.051    14.650    0.082    0.968    0.123    0.588    0.204   -0.845    0.150    0.00
1054    649.186    100.793  05:36:41.76  +34:10:13.6    99.999    9.999    18.476    0.013    17.388    0.010    16.645    0.007    15.963    0.007    14.953    0.033    14.329    0.036    14.212    0.059    0.894    0.082   -0.135    0.162   -3.226    0.119    0.93
1055    998.172    696.565  05:36:05.49  +34:14:40.5    18.783    0.093    18.598    0.012    17.388    0.010    16.675    0.007    15.957    0.008    14.836    0.030    14.268    0.043    14.109    0.052    0.224    0.105    0.002    0.224   -1.246    0.173    0.00
1056    659.982    768.510  05:36:00.99  +34:10:24.5    99.999    9.999    18.701    0.015    17.390    0.013    16.535    0.009    15.787    0.012    14.920    0.031    14.291    0.042    14.074    0.053    1.046    0.127    0.003    0.222   -3.595    0.149    0.91
1057   -410.139    812.170  05:35:58.03  +33:56:53.9    99.999    9.999    18.389    0.008    17.394    0.008    16.830    0.006    16.192    0.008    15.274    0.043    14.937    0.068    14.725    0.078    0.236    0.095    2.134    0.184   -2.026    0.139    0.00
1058   1007.547   -134.642  05:36:56.29  +34:14:43.9    99.999    9.999    18.587    0.010    17.394    0.011    16.652    0.007    15.985    0.009    14.872    0.030    14.270    0.033    14.151    0.052    0.986    0.084   -0.233    0.171   -3.376    0.120    0.94
1059   1067.107     69.611  05:36:43.83  +34:15:30.1    18.738    0.193    18.498    0.012    17.397    0.010    16.746    0.005    16.033    0.012    14.957    0.034    14.501    0.043    14.453    0.065    0.211    0.094   -0.466    0.176   -1.452    0.130    0.00
1060   1252.314   -216.710  05:37:01.41  +34:17:48.9    19.289    0.420    18.748    0.019    17.397    0.015    16.598    0.006    15.759    0.006    14.482    0.025    13.929    0.033    13.737    0.038    0.245    0.099    0.430    0.218   -2.445    0.151    0.04
1061   1527.868    198.500  05:36:36.12  +34:21:19.8    99.999    9.999    18.159    0.009    17.401    0.012    16.959    0.007    16.505    0.013    15.672    0.066    15.355    0.110    15.334    0.152    0.184    0.119   -0.349    0.209   -1.571    0.154    0.00
1062    419.785    -70.831  05:36:52.14  +34:07:18.9    18.634    0.209    18.569    0.013    17.401    0.008    16.756    0.006    16.135    0.010    15.169    0.039    14.534    0.045    14.471    0.064    0.565    0.090   -0.464    0.171   -4.066    0.124    0.32
1063    575.464    905.233  05:35:52.62  +34:09:21.0    18.767    0.097    18.502    0.009    17.404    0.009    16.730    0.006    15.889    0.008    15.097    0.038    14.480    0.043    14.365    0.062    0.431    0.099   -1.716    0.168   -2.218    0.129    0.00
1064    236.332    201.475  05:36:35.46  +34:05:01.3    99.999    9.999    19.396    0.014    17.407    0.010    16.257    0.005    15.067    0.005    13.376    0.022    12.506    0.022    12.218    0.021    0.072    0.102    0.643    0.160   -1.405    0.122    0.00
1065   1223.203   -211.232  05:37:01.06  +34:17:26.9    99.999    9.999    18.730    0.011    17.407    0.010    16.548    0.005    15.833    0.008    14.738    0.031    14.116    0.034    14.033    0.044    0.977    0.091    1.170    0.195   -5.012    0.136    0.00
1066   -129.349    422.017  05:36:21.88  +34:00:25.2    99.999    9.999    18.397    0.018    17.410    0.009    16.857    0.008    16.303    0.011    15.526    0.054    14.974    0.069    15.051    0.112    0.546    0.100    4.344    0.181   -4.800    0.130    0.00
1067   -499.694    402.013  05:36:22.97  +33:55:44.5    99.999    9.999    18.371    0.011    17.412    0.010    16.863    0.007    16.223    0.011    15.322    0.046    14.989    0.060    14.762    0.090    0.212    0.104    0.512    0.186   -1.297    0.144    0.00
1068    916.634   1220.535  05:35:33.45  +34:13:40.4    99.999    9.999    18.765    0.028    17.415    0.022    16.613    0.022    15.939    0.019    15.121    0.045    14.493    0.058    14.330    0.074   99.999    9.999   99.999    9.999   99.999    9.999    9.99
1069    120.737   1152.067  05:35:37.45  +34:03:37.2    99.999    9.999    18.502    0.016    17.416    0.009    16.792    0.006    16.201    0.008    15.201    0.037    14.801    0.056    14.623    0.074    0.515    0.113    2.954    0.248   -2.528    0.180    0.00
1070   -338.517    709.620  05:36:04.29  +33:57:47.8    99.999    9.999    18.521    0.008    17.416    0.009    16.788    0.004    16.260    0.008    15.344    0.045    14.897    0.063    14.730    0.083    0.559    0.119    0.088    0.236    0.725    0.181    0.00
1071    304.320    450.029  05:36:20.32  +34:05:53.8    18.940    0.093    18.463    0.008    17.417    0.009    16.774    0.006    16.106    0.008    15.103    0.035    14.633    0.048    14.421    0.071    0.429    0.092   -0.420    0.203   -3.946    0.138    0.59
1072   -243.858   -197.172  05:36:59.56  +33:58:55.5    18.773    0.145    18.363    0.012    17.420    0.009    16.925    0.009    16.277    0.011    15.390    0.047    14.994    0.059    14.850    0.093    0.148    0.105    0.332    0.170   -1.037    0.132    0.00
1073    399.185   -158.944  05:36:57.51  +34:07:02.9    18.278    0.153    18.259    0.022    17.421    0.009    16.951    0.008    16.391    0.011    15.617    0.051    15.304    0.077    15.145    0.110    0.227    0.135   -0.306    0.205   -1.374    0.154    0.00
1074   1517.465    767.587  05:36:01.30  +34:21:14.2    99.999    9.999    18.983    0.014    17.423    0.009    16.512    0.006    15.650    0.009    14.262    0.025    13.586    0.027    13.372    0.031    0.096    0.084    0.320    0.139   -0.882    0.111    0.00
1075    698.815   -254.027  05:37:03.44  +34:10:49.4    18.716    0.245    18.482    0.008    17.429    0.008    16.821    0.008    16.183    0.008    15.207    0.039    14.751    0.050    14.594    0.072    0.279    0.200   -3.521    0.372    1.504    0.270    0.00
1076    720.276   1190.715  05:35:35.23  +34:11:11.5    99.999    9.999    18.604    0.014    17.437    0.009    16.695    0.006    16.151    0.009    15.180    0.034    14.627    0.045    14.419    0.061    0.950    0.112    4.384    0.196   -5.662    0.171    0.00
1077    428.613    -96.580  05:36:53.72  +34:07:25.5    99.999    9.999    18.514    0.021    17.438    0.020    16.785    0.015    16.140    0.006    15.078    0.051    14.617    0.065    14.525    0.084    0.464    0.093    0.057    0.182   -1.334    0.130    0.00
1078    -22.568    868.186  05:35:54.72  +34:01:47.7    19.090    0.390    18.553    0.037    17.438    0.026    16.750    0.007    16.106    0.013    14.947    0.034    14.485    0.043    14.434    0.065    0.379    0.095    0.070    0.220    0.305    0.165    0.00
1079    822.000   -285.876  05:37:05.44  +34:12:22.5    19.074    0.427    18.542    0.010    17.440    0.010    16.817    0.007    16.126    0.008    15.059    0.036    14.600    0.051    14.352    0.061    0.094    0.106    0.691    0.195   -1.758    0.137    0.00
1080    121.553     52.477  05:36:44.50  +34:03:33.6    18.507    0.067    18.233    0.006    17.452    0.009    17.005    0.008    16.436    0.011    15.610    0.053    15.367    0.092    15.153    0.125    0.247    0.098    0.567    0.185    0.141    0.139    0.00
1081    908.125    729.417  05:36:03.45  +34:13:32.4    99.999    9.999    19.244    0.013    17.457    0.009    16.444    0.004    15.425    0.006    13.841    0.022    13.047    0.027    12.784    0.024    0.216    0.080    0.789    0.142   -1.039    0.110    0.00
1082    523.747    416.439  05:36:22.44  +34:08:40.0    99.999    9.999    18.542    0.019    17.457    0.011    16.776    0.007    16.042    0.010    14.942    0.046    14.397    9.990    14.228    9.990    0.371    0.089    0.232    0.181   -1.578    0.131    0.00
1083    958.214     40.738  05:36:45.55  +34:14:07.4    99.999    9.999    18.713    0.016    17.457    0.013    16.842    0.005    16.275    0.008    15.376    0.039    14.682    0.042    14.592    0.066    0.728    0.090   -0.477    0.188   -5.249    0.138    0.00
1084   -166.145     30.473  05:36:45.73  +33:59:55.5    99.999    9.999    18.557    0.008    17.458    0.007    16.824    0.010    16.102    0.008    15.055    0.034    14.511    0.042    14.560    0.070    0.282    0.106    1.016    0.169   -3.362    0.128    0.05
1085   -477.892    204.793  05:36:34.99  +33:56:00.2    99.999    9.999    18.416    0.012    17.459    0.009    16.878    0.004    16.328    0.009    15.509    0.055    15.034    0.069    14.906    0.101    0.533    0.106    1.674    0.168   -2.961    0.126    0.00
1086   1269.785    230.706  05:36:34.06  +34:18:04.4    18.914    0.242    18.494    0.009    17.463    0.009    16.871    0.006    16.379    0.011    15.550    0.049    14.924    0.060    15.022    0.112    0.438    0.118   -4.662    0.204   -2.759    0.151    0.00
1087    533.743    212.884  05:36:34.87  +34:08:46.6    18.765    0.072    18.516    0.011    17.468    0.009    16.789    0.009    16.010    0.009    15.124    0.043    14.609    0.050    14.419    9.990    0.421    0.093    0.942    0.172   -3.788    0.124    0.04
1088    142.660    -43.777  05:36:50.38  +34:03:49.1    99.999    9.999    18.749    0.024    17.471    0.014    16.716    0.019    15.971    0.010    14.976    0.036    14.261    0.039    14.171    0.052    0.678    0.186    0.247    0.327   -6.308    0.253    0.00
1089    270.810    340.485  05:36:26.99  +34:05:28.0    19.429    0.163    18.545    0.010    17.472    0.011    16.779    0.013    16.223    0.010    15.382    0.052    14.847    0.061    14.620    0.077    0.704    0.093    0.341    0.179   -4.387    0.129    0.01
1090    372.193    896.078  05:35:53.13  +34:06:46.9    99.999    9.999    18.853    0.018    17.474    0.009    16.672    0.005    15.877    0.007    14.627    0.034    13.969    0.034    13.789    0.041    0.239    0.095    1.107    0.213    0.346    0.156    0.00
1091    525.616    173.772  05:36:37.26  +34:08:40.3    18.710    0.100    18.489    0.014    17.477    0.013    16.823    0.010    16.186    0.010    15.148    0.041    14.740    0.054    14.626    0.080    0.272    0.089   -0.626    0.175   -0.901    0.125    0.00
1092    -14.599    855.947  05:35:55.47  +34:01:53.7    18.545    0.095    18.283    0.008    17.477    0.010    17.035    0.007    16.509    0.008    15.709    0.061    15.502    0.115    15.191    0.122    0.281    0.110    0.078    0.239   -0.901    0.182    0.00
1093    106.601    841.177  05:35:56.40  +34:03:25.5    18.823    0.099    18.511    0.011    17.483    0.009    16.899    0.006    16.296    0.008    15.343    0.046    14.927    0.063    14.920    0.100    0.200    0.123    0.870    0.346   -2.113    0.270    0.00
1094   1210.664    178.169  05:36:37.25  +34:17:19.3    99.999    9.999    18.860    0.016    17.488    0.022    16.730    0.007    15.965    0.007    14.784    0.040    14.297    0.045    14.153    0.058    0.255    0.094    1.932    0.183   -2.529    0.136    0.00
1095    358.288   -247.868  05:37:02.92  +34:06:31.4    99.999    9.999    18.495    0.012    17.489    0.012    16.930    0.007    16.249    0.005    15.233    0.037    14.857    0.048    14.625    0.075    0.119    0.124    1.137    0.196   -2.227    0.146    0.00
1096   1117.913    443.088  05:36:21.02  +34:16:10.2    99.999    9.999    18.672    0.014    17.495    0.018    16.731    0.013    15.858    0.025    99.999    9.999    99.999    9.999    99.999    9.999    0.412    0.126    1.527    0.221   -2.017    0.167    0.00
1097    609.543    569.967  05:36:13.10  +34:09:45.6    99.999    9.999    18.768    0.012    17.496    0.010    16.719    0.007    15.930    0.010    14.916    0.031    14.310    0.040    14.097    0.053    0.583    0.087    0.277    0.171   -2.676    0.124    0.30
1098    343.296   1346.948  05:35:25.61  +34:06:26.3    99.999    9.999    18.768    0.013    17.508    0.009    16.736    0.006    16.156    0.008    15.172    0.035    14.566    0.049    14.403    0.061    0.809    0.114    0.250    0.229   -2.351    0.180    0.04
1099     17.004    572.258  05:36:12.77  +34:02:16.7    19.169    0.136    18.582    0.011    17.510    0.010    16.901    0.007    16.289    0.010    15.384    0.053    14.824    0.062    14.751    0.086    0.724    0.097   -1.031    0.185   -3.116    0.133    0.19
1100   1153.239    593.292  05:36:11.85  +34:16:37.6    99.999    9.999    18.877    0.012    17.519    0.010    16.675    0.005    15.871    0.010    14.772    0.026    14.010    0.033    13.926    0.045    0.744    0.108    0.704    0.187   -3.329    0.144    0.46
1101   -128.311    778.460  05:36:00.16  +34:00:27.3    18.884    0.322    18.690    0.012    17.519    0.010    16.833    0.007    16.092    0.008    15.023    0.038    14.550    0.048    14.491    0.070    0.366    0.120    0.596    0.229   -0.712    0.188    0.00
1102    495.942    -23.419  05:36:49.28  +34:08:16.9    99.999    9.999    18.730    0.044    17.521    0.016    16.730    0.010    15.862    0.015    14.842    0.030    14.091    0.024    13.971    0.042    0.898    0.101    0.085    0.187   -2.834    0.137    0.71
1103   1046.823    401.040  05:36:23.56  +34:15:16.2    99.999    9.999    18.717    0.014    17.521    0.013    16.852    0.009    16.182    0.012    15.194    0.050    14.530    9.990    14.443    9.990    0.624    0.117    5.043    0.198   -5.118    0.149    0.00
1104    752.907   -313.094  05:37:07.08  +34:11:30.0    99.999    9.999    18.470    0.010    17.523    0.011    16.988    0.009    16.237    0.012    15.442    0.044    15.044    0.066    14.936    0.094    0.349    0.113    1.918    0.208   -2.068    0.148    0.00
1105     39.625   1257.375  05:35:31.01  +34:02:36.0    99.999    9.999    18.471    0.013    17.524    0.009    16.968    0.006    16.402    0.008    15.496    0.047    15.126    0.075    14.956    0.096   -0.074    0.153   -3.510    0.280    0.294    0.210    0.00
1106   -451.649    235.922  05:36:33.10  +33:56:20.2    18.613    0.269    18.560    0.010    17.525    0.007    16.984    0.007    16.384    0.008    15.468    0.057    15.129    0.074    14.879    0.098    0.625    0.111   -0.145    0.178   -4.375    0.136    0.04
1107   1208.380    680.919  05:36:06.51  +34:17:19.7    99.999    9.999    18.666    0.011    17.527    0.009    16.807    0.004    15.990    0.012    14.876    0.039    14.421    0.051    14.190    0.057    0.237    0.113   -0.296    0.212   -0.549    0.150    0.00
1108    143.547    467.700  05:36:19.19  +34:03:52.1    99.999    9.999    18.706    0.015    17.529    0.010    16.896    0.008    16.190    0.008    15.127    0.039    14.688    0.055    14.508    0.073    0.264    0.091    0.045    0.172   -0.651    0.124    0.00
1109   1022.432    -32.245  05:36:50.03  +34:14:55.7    99.999    9.999    18.690    0.009    17.531    0.009    16.853    0.006    16.154    0.009    15.047    0.034    14.583    0.040    14.485    0.064    0.386    0.105    1.203    0.210   -1.166    0.150    0.00
1110   1226.595   1130.838  05:35:39.00  +34:17:35.0    99.999    9.999    19.009    0.012    17.533    0.017    16.636    0.006    15.895    0.014    14.763    0.029    14.070    0.032    13.884    0.041    1.261    0.100   -0.133    0.158   -1.876    0.125    0.00
1111    993.878    -91.233  05:36:53.63  +34:14:33.8    99.999    9.999    18.759    0.013    17.538    0.020    16.753    0.006    16.002    0.011    14.888    0.035    14.325    0.041    14.175    0.053   -1.520    0.268   -0.159    0.458   -2.418    0.338    0.35
1112   -390.239    430.179  05:36:21.30  +33:57:07.5    19.214    0.452    18.680    0.011    17.539    0.009    16.912    0.006    16.220    0.009    15.191    0.040    14.785    0.056    14.568    0.078   -0.020    0.108    1.244    0.198    0.032    0.144    0.00
1113   -324.560    912.625  05:35:51.93  +33:57:59.1    99.999    9.999    18.543    0.011    17.539    0.009    16.950    0.006    16.314    0.008    15.429    0.055    14.871    0.063    14.832    0.089    0.146    0.095   -0.914    0.198   -1.388    0.150    0.00
1114    554.496   1224.856  05:35:33.10  +34:09:06.0    99.999    9.999    18.805    0.017    17.540    0.010    16.774    0.007    15.984    0.008    14.816    0.029    14.251    0.043    14.137    0.047    0.600    0.139   -0.109    0.203   -2.369    0.185    0.09
1115    657.159   -338.645  05:37:08.59  +34:10:17.3    99.999    9.999    18.666    0.012    17.540    0.010    16.912    0.010    16.097    0.008    15.002    0.032    14.527    0.041    14.338    0.056    0.198    0.109    0.064    0.197   -1.596    0.142    0.00
1116    462.030    994.385  05:35:47.15  +34:07:55.3    19.045    0.144    18.721    0.012    17.541    0.010    16.798    0.005    16.060    0.007    14.887    0.032    14.433    0.041    14.366    0.059    0.145    0.111    1.273    0.197   -1.960    0.153    0.00
1117   -442.302    594.442  05:36:11.28  +33:56:28.8    99.999    9.999    18.675    0.011    17.541    0.009    16.902    0.006    16.224    0.009    15.273    0.034    14.867    0.061    14.538    0.067    0.141    0.109    1.299    0.202   -2.727    0.152    0.00
1118    940.557   -164.170  05:36:58.06  +34:13:53.0    99.999    9.999    18.643    0.080    17.543    0.010    16.994    0.007    16.311    0.010    15.323    0.038    15.014    0.061    14.734    0.080    0.195    0.103    0.926    0.197    0.168    0.141    0.00
1119   -251.289    849.784  05:35:55.78  +33:58:54.4    99.999    9.999    18.859    0.017    17.543    0.014    16.721    0.008    15.984    0.011    14.816    0.030    14.222    0.037    13.969    0.043    0.729    0.107   -0.195    0.245   -3.248    0.162    0.92
1120    731.772   -109.848  05:36:54.65  +34:11:15.1    99.999    9.999    18.734    0.018    17.546    0.010    16.861    0.008    16.160    0.010    15.192    0.038    14.687    9.990    14.424    0.064    0.645    0.092    0.613    0.186   -1.882    0.136    0.00
1121   -197.397     87.492  05:36:42.24  +33:59:32.1    19.030    0.226    18.476    0.014    17.548    0.013    17.057    0.007    16.433    0.009    15.555    0.055    15.213    0.087    15.190    0.135    0.213    0.122   -0.249    0.201    0.463    0.149    0.00
1122   1399.682    427.648  05:36:22.06  +34:19:43.6    99.999    9.999    19.253    0.016    17.549    0.013    16.584    0.005    15.643    0.009    14.158    0.025    13.374    0.027    13.213    0.027    0.018    0.099   -0.040    0.146   -0.879    0.117    0.00
1123    284.422    412.304  05:36:22.61  +34:05:38.6    99.999    9.999    18.539    0.018    17.551    0.009    16.890    0.008    16.313    0.013    15.525    0.052    15.141    0.073    14.884    0.104    0.656    0.097   -1.356    0.181   -0.760    0.131    0.00
1124    643.995    361.434  05:36:25.84  +34:10:10.8    19.011    0.123    18.901    0.012    17.551    0.008    16.788    0.008    15.948    0.008    14.767    0.035    14.237    0.039    13.979    0.051    0.202    0.098    1.279    0.185   -1.008    0.147    0.00
1125   -277.180    809.910  05:35:58.20  +33:58:34.6    99.999    9.999    18.703    0.011    17.556    0.009    16.879    0.008    16.169    0.008    15.055    0.053    14.578    0.064    14.484    0.074    0.232    0.098    1.175    0.221   -2.409    0.163    0.00
1126    607.753    506.661  05:36:16.96  +34:09:44.0    19.274    0.152    18.905    0.013    17.556    0.009    16.951    0.009    16.205    0.007    14.931    0.039    14.484    0.045    14.187    0.053    0.278    0.099    1.027    0.223   -2.699    0.166    0.01
1127   1032.305   1037.897  05:35:44.63  +34:15:07.5    18.732    0.177    18.853    0.011    17.560    0.017    16.734    0.006    16.019    0.006    14.894    0.031    14.235    0.039    14.097    0.049    1.040    0.096   -0.103    0.158   -3.297    0.125    0.94
1128   -231.917    207.046  05:36:34.94  +33:59:06.5    18.915    0.294    18.599    0.012    17.563    0.012    16.969    0.009    16.322    0.009    15.353    0.046    15.042    0.074    14.868    0.103    0.248    0.114   -0.739    0.208   -0.275    0.147    0.00
1129   -325.938    770.876  05:36:00.57  +33:57:57.6    99.999    9.999    18.476    0.012    17.566    0.011    17.042    0.009    16.483    0.009    15.532    0.047    15.052    0.070    15.007    0.103    0.313    0.110    0.641    0.267   -0.119    0.195    0.00
1130   1047.696    347.801  05:36:26.82  +34:15:16.6    99.999    9.999    18.658    0.009    17.568    0.009    16.863    0.008    16.305    0.009    15.356    0.045    14.755    0.055    14.794    0.086    0.900    0.089   27.043    0.176  -18.164    0.131    0.00
1131    459.066    548.762  05:36:14.35  +34:07:51.5    99.999    9.999    19.050    0.016    17.570    0.014    16.776    0.005    15.844    0.005    14.558    0.029    14.088    0.036    13.800    0.041    0.915    0.171   -6.666    0.316    3.883    0.236    0.00
1132    741.803   -398.997  05:37:12.32  +34:11:21.1    99.999    9.999    18.699    0.008    17.571    0.007    16.974    0.010    16.316    0.013    15.404    0.042    14.816    0.048    14.929    0.095    0.578    0.111    4.344    0.203    1.018    0.144    0.00
1133     69.294    374.128  05:36:24.87  +34:02:55.5    18.631    0.081    18.488    0.009    17.572    0.011    16.970    0.007    16.351    0.011    15.448    0.055    15.120    0.084    14.980    0.115    0.326    0.103    0.354    0.178   -2.537    0.129    0.09
1134    404.248   -198.910  05:36:59.95  +34:07:06.5    99.999    9.999    18.419    0.011    17.574    0.009    17.134    0.006    16.566    0.011    15.679    0.053    15.374    0.083    15.118    0.114    0.198    0.108    0.401    0.198   -1.588    0.146    0.00
1135    468.873   1183.489  05:35:35.61  +34:08:01.0    99.999    9.999    18.795    0.019    17.575    0.021    16.853    0.007    16.243    0.014    15.274    0.047    14.640    0.054    14.462    0.067    0.804    0.123    4.282    0.224   -6.585    0.178    0.00
1136   1005.406    695.561  05:36:05.55  +34:14:46.0    99.999    9.999    18.975    0.010    17.576    0.015    16.649    0.006    15.856    0.008    14.583    0.043    13.961    0.048    13.752    0.049    0.868    0.093    0.244    0.169   -3.135    0.125    0.87
1137    442.782    661.957  05:36:07.43  +34:07:39.6    99.999    9.999    18.756    0.017    17.576    0.009    16.846    0.006    15.905    0.008    14.484    0.026    13.901    0.033    13.576    0.034    0.318    0.104    0.610    0.188   -2.053    0.139    0.00
1138    333.964    803.839  05:35:58.74  +34:06:17.6    99.999    9.999    18.864    0.009    17.576    0.011    16.745    0.005    15.984    0.007    14.997    0.034    14.283    0.040    14.209    0.065    0.803    0.102    0.216    0.189   -3.441    0.144    0.90
1139    492.674    328.579  05:36:27.79  +34:08:16.0    99.999    9.999    99.999    9.999    17.578    0.131    17.027    0.062    16.282    0.028    15.230    0.054    14.608    0.051    14.428    0.064   99.999    9.999   99.999    9.999   99.999    9.999    9.99
1140   1247.536    443.698  05:36:21.02  +34:17:48.4    18.989    0.555    18.815    0.021    17.578    0.014    16.802    0.008    16.087    0.014    14.915    0.035    14.297    0.036    14.217    0.052    0.717    0.222    1.698    0.414   -4.134    0.310    0.00
1141    239.311   1112.858  05:35:39.87  +34:05:06.9    99.999    9.999    18.609    0.016    17.582    0.013    17.017    0.005    16.462    0.009    15.531    0.050    15.073    0.066    14.936    0.102    0.500    0.126    0.031    0.245   -4.334    0.203    0.14
1142   1314.268    -52.614  05:36:51.40  +34:18:36.7    99.999    9.999    18.768    0.017    17.582    0.009    16.906    0.009    16.169    0.008    15.022    0.034    14.506    0.041    14.484    0.061    0.352    0.102    0.671    0.188   -3.073    0.141    0.40
1143   1473.311     67.905  05:36:44.09  +34:20:37.8    18.890    0.253    18.718    0.013    17.586    0.011    16.902    0.007    16.267    0.010    15.232    0.041    14.757    0.057    14.707    0.086    0.668    0.115    8.284    0.222   -6.803    0.162    0.00
1144   1392.753    825.429  05:35:57.72  +34:19:39.9    99.999    9.999    18.825    0.010    17.586    0.011    16.818    0.007    15.972    0.013    14.726    0.034    14.252    0.039    14.060    0.048    0.285    0.132    1.175    0.209   -2.155    0.164    0.00
1145   1270.511    632.576  05:36:09.48  +34:18:06.6    99.999    9.999    18.665    0.012    17.587    0.011    16.943    0.005    16.361    0.009    15.296    0.042    14.938    0.054    14.906    0.100    0.230    0.117    0.504    0.191   -3.329    0.157    0.74
1146    543.784    778.350  05:36:00.36  +34:08:56.5    99.999    9.999    18.997    0.015    17.593    0.015    16.788    0.008    15.998    0.010    14.775    0.030    14.139    0.038    14.057    0.053    0.562    0.129   -0.246    0.196   -2.531    0.155    0.22
1147    166.688    109.977  05:36:41.01  +34:04:08.1    99.999    9.999    18.861    0.016    17.593    0.018    16.791    0.019    15.900    0.019    15.115    0.049    14.166    9.990    14.016    9.990    0.255    0.132    4.538    0.230   -4.478    0.161    0.00
1148    824.900   -138.428  05:36:56.44  +34:12:25.5    99.999    9.999    18.898    0.015    17.600    0.008    16.790    0.008    16.077    0.009    14.995    0.031    14.252    0.037    14.135    0.046    0.661    0.099   -0.064    0.190   -3.361    0.136    0.94
1149    700.518   1165.621  05:35:36.75  +34:10:56.5    99.999    9.999    18.748    0.021    17.604    0.010    16.944    0.007    16.355    0.026    15.383    0.046    14.829    0.056    14.730    0.084    0.529    0.139    0.753    0.206    0.526    0.170    0.00
1150   -260.575    252.931  05:36:32.14  +33:58:45.0    99.999    9.999    18.969    0.012    17.606    0.034    16.817    0.008    15.970    0.008    14.836    0.033    14.058    0.036    13.881    0.044    0.879    0.103    0.201    0.181   -3.036    0.138    0.84
1151    900.852   -295.561  05:37:06.07  +34:13:22.2    99.999    9.999    18.884    0.014    17.607    0.009    16.802    0.008    16.069    0.008    15.007    0.028    14.370    0.032    14.189    0.051    0.653    0.123   -0.071    0.223   -3.238    0.165    0.92
1152    956.370    -35.930  05:36:50.23  +34:14:05.6    99.999    9.999    18.927    0.013    17.609    0.015    16.920    0.055    16.095    0.015    15.046    0.039    14.381    0.049    14.210    0.055    0.770    0.113    1.864    0.217   -6.217    0.156    0.00
